TweetID,NoRetweets
707996,0
707997,0
707998,0
707999,0
708000,0
708001,0
708002,0
708003,1.3539379835128784
708004,10.4608736038208
708005,0
708006,0
708007,3.008553981781006
708008,1.9579662084579468
708009,0
708010,1.4866987466812134
708011,2.0324971675872803
708012,11.83915901184082
708013,7.338358402252197
708014,0
708015,0
708016,0
708017,0
708018,6.308154582977295
708019,0
708020,0
708021,7.551466464996338
708022,1.7105283737182617
708023,0
708024,0
708025,0
708026,1.7703830003738403
708027,0
708028,3.7701902389526367
708029,0
708030,0
708031,16.108415603637695
708032,58.52192306518555
708033,2.8757894039154053
708034,0
708035,18.443706512451172
708036,127.45015716552734
708037,0
708038,0
708039,48.76466751098633
708040,4.234208583831787
708041,0
708042,0
708043,0
708044,0
708045,43.36799621582031
708046,2.926431179046631
708047,0
708048,42.405967712402344
708049,0
708050,0
708051,4.9388275146484375
708052,101.20551300048828
708053,0
708054,0
708055,0
708056,0
708057,0
708058,0
708059,0
708060,3.5963895320892334
708061,95.70247650146484
708062,0
708063,4.04960823059082
708064,5.544134616851807
708065,0
708066,0
708067,0
708068,0
708069,0
708070,1.1362422704696655
708071,0
708072,0
708073,0
708074,3.313066005706787
708075,230.7664794921875
708076,0
708077,0
708078,0
708079,72.69376373291016
708080,89.25447082519531
708081,5.920764923095703
708082,128.88873291015625
708083,0
708084,8.8088960647583
708085,0
708086,0
708087,0
708088,3.343391180038452
708089,0
708090,0
708091,3.8946733474731445
708092,75.6996078491211
708093,0
708094,3.239555597305298
708095,3.2026851177215576
708096,3.7016139030456543
708097,0
708098,0
708099,0
708100,0
708101,0
708102,16.50293731689453
708103,0
708104,0
708105,0
708106,0
708107,0
708108,0
708109,0
708110,0
708111,8.33664321899414
708112,17.197729110717773
708113,0
708114,2.9668710231781006
708115,0
708116,1.6806737184524536
708117,5.090942859649658
708118,10.370786666870117
708119,0
708120,0
708121,0
708122,0
708123,0
708124,6.456532001495361
708125,6.751170635223389
708126,0
708127,0
708128,0
708129,4.412406921386719
708130,0
708131,0
708132,0
708133,0
708134,0
708135,0
708136,0
708137,0
708138,1.3859806060791016
708139,3.682162284851074
708140,79.69291687011719
708141,2.1046180725097656
708142,1.6889269351959229
708143,0
708144,0
708145,1.5890599489212036
708146,14.203886032104492
708147,41.841983795166016
708148,0
708149,0
708150,0
708151,1.4303768873214722
708152,0
708153,2.8380658626556396
708154,4.501188278198242
708155,0
708156,5.858959197998047
708157,6.789712905883789
708158,0
708159,0
708160,0
708161,0
708162,0
708163,0
708164,2.5861587524414062
708165,0
708166,0
708167,0
708168,0
708169,54.229225158691406
708170,0
708171,0
708172,0
708173,0
708174,0
708175,0
708176,0
708177,0
708178,0
708179,1.5329854488372803
708180,0
708181,4.037553787231445
708182,59.235103607177734
708183,0
708184,0
708185,7.807642459869385
708186,0
708187,4.212884902954102
708188,0
708189,0
708190,0
708191,3.189692497253418
708192,0
708193,0
708194,0
708195,0
708196,11.552470207214355
708197,0
708198,25.35708999633789
708199,6.277611255645752
708200,21.921308517456055
708201,0
708202,0
708203,11.095052719116211
708204,0
708205,0
708206,0
708207,0
708208,0
708209,0
708210,0
708211,92.77690887451172
708212,0
708213,0
708214,0
708215,7.318932056427002
708216,22.021289825439453
708217,0
708218,77.47769165039062
708219,0
708220,0
708221,0
708222,0
708223,0
708224,1.5567922592163086
708225,0
708226,0
708227,4.506227970123291
708228,0
708229,10.060492515563965
708230,0
708231,0
708232,0
708233,0
708234,6.956373691558838
708235,0
708236,3.04282546043396
708237,0
708238,0
708239,2.6382193565368652
708240,0
708241,0
708242,0
708243,0
708244,0
708245,0
708246,0
708247,0
708248,0
708249,2.6418027877807617
708250,0
708251,0
708252,0
708253,0
708254,0
708255,0
708256,110.86849975585938
708257,0
708258,0
708259,0
708260,0
708261,1.8618117570877075
708262,0
708263,4.294039249420166
708264,0
708265,0
708266,0
708267,0
708268,0
708269,0
708270,0
708271,7.851416110992432
708272,0
708273,2.4651176929473877
708274,0
708275,3.435314416885376
708276,0
708277,19.113861083984375
708278,0
708279,0
708280,0
708281,0
708282,0
708283,0
708284,0
708285,0
708286,0
708287,11.52811336517334
708288,0
708289,7.976251125335693
708290,0
708291,0
708292,2.4675164222717285
708293,3.803283214569092
708294,0
708295,1.9930719137191772
708296,7.565270900726318
708297,9.132227897644043
708298,0
708299,37.312469482421875
708300,0
708301,1.3931037187576294
708302,2.8790266513824463
708303,0
708304,2.554675340652466
708305,0
708306,12.7556734085083
708307,122.63080596923828
708308,0
708309,38.15637969970703
708310,0
708311,3.163466453552246
708312,0
708313,2.9544215202331543
708314,0
708315,0
708316,0
708317,0
708318,0
708319,0
708320,0
708321,12.593659400939941
708322,0
708323,0
708324,1.565072774887085
708325,0
708326,0
708327,0
708328,0
708329,8.371946334838867
708330,0
708331,0
708332,0
708333,0
708334,7.569054126739502
708335,2.3257758617401123
708336,7.853771686553955
708337,1.4841810464859009
708338,0
708339,0
708340,49.20953369140625
708341,0
708342,0
708343,0
708344,80.13817596435547
708345,0
708346,3.029883861541748
708347,0
708348,4.603979110717773
708349,0
708350,0
708351,0
708352,4.9202446937561035
708353,2.943037271499634
708354,0
708355,0
708356,0
708357,21.75910186767578
708358,0
708359,0
708360,5.255115985870361
708361,0
708362,0
708363,0
708364,0
708365,0
708366,15.032058715820312
708367,0
708368,89.02413940429688
708369,0
708370,0
708371,0
708372,0
708373,0
708374,2.6283633708953857
708375,8.955623626708984
708376,5.008685111999512
708377,0
708378,9.010509490966797
708379,0
708380,4.550429344177246
708381,0
708382,0
708383,0
708384,43.243019104003906
708385,0
708386,0
708387,0
708388,0
708389,0
708390,0
708391,0
708392,13.571671485900879
708393,0
708394,0
708395,0
708396,0
708397,0
708398,0
708399,0
708400,0
708401,0
708402,0
708403,7.898243427276611
708404,0
708405,0
708406,0
708407,0
708408,2.1088180541992188
708409,16.48667335510254
708410,0
708411,7.627678871154785
708412,0
708413,0
708414,0
708415,0
708416,0
708417,0
708418,4.547044277191162
708419,0
708420,0
708421,0
708422,0
708423,0
708424,9.778938293457031
708425,0
708426,63.84883117675781
708427,15.126070976257324
708428,0
708429,0
708430,0
708431,16.062973022460938
708432,0
708433,0
708434,0
708435,0
708436,0
708437,2.6770241260528564
708438,0
708439,0
708440,1.016613245010376
708441,0
708442,0
708443,0
708444,0
708445,0
708446,3.271960735321045
708447,0
708448,2.2433531284332275
708449,0
708450,0
708451,0
708452,0
708453,0
708454,0
708455,0
708456,8.06197738647461
708457,5.011655330657959
708458,0
708459,0
708460,5.262635707855225
708461,3.8449087142944336
708462,0
708463,0
708464,1.3532201051712036
708465,0
708466,0
708467,0
708468,0
708469,0
708470,17.71756362915039
708471,0
708472,0
708473,0
708474,0
708475,741.6280517578125
708476,0
708477,0
708478,0
708479,0
708480,0
708481,34.141380310058594
708482,0
708483,37.6026725769043
708484,0
708485,9.789613723754883
708486,3.6230249404907227
708487,8.991507530212402
708488,0
708489,5.1451029777526855
708490,26.905763626098633
708491,0
708492,0
708493,21.280784606933594
708494,5.348879814147949
708495,0
708496,0
708497,5.876795768737793
708498,8.244075775146484
708499,0
708500,0
708501,5.637022018432617
708502,66.91083526611328
708503,0
708504,0
708505,13.085040092468262
708506,5.73635721206665
708507,3.672581672668457
708508,9.756014823913574
708509,0
708510,0
708511,0
708512,0
708513,0
708514,2.530045747756958
708515,0
708516,7.208384037017822
708517,0
708518,0
708519,0
708520,8.931539535522461
708521,0
708522,61.7099609375
708523,17.193376541137695
708524,0
708525,0
708526,0
708527,85.44084930419922
708528,0
708529,0
708530,18.55148696899414
708531,0
708532,0
708533,8.890434265136719
708534,0
708535,0
708536,6.840445518493652
708537,0
708538,29.21282386779785
708539,0
708540,0
708541,4.866484642028809
708542,1.7643581628799438
708543,0
708544,0
708545,0
708546,0
708547,3.5569381713867188
708548,5.521716594696045
708549,0
708550,0
708551,2.339977979660034
708552,0
708553,0
708554,14.595852851867676
708555,0
708556,0
708557,5.485824108123779
708558,0
708559,0
708560,0
708561,0
708562,4.085633277893066
708563,1.4844387769699097
708564,4.689754486083984
708565,6.342331409454346
708566,0
708567,22.764053344726562
708568,102.74311065673828
708569,0
708570,2.675290584564209
708571,2.122121810913086
708572,0
708573,0
708574,0
708575,0
708576,0
708577,1.831537127494812
708578,7.218191623687744
708579,6.371155738830566
708580,5.514683723449707
708581,0
708582,5.474213123321533
708583,25.477617263793945
708584,0
708585,0
708586,0
708587,89.66141510009766
708588,0
708589,0
708590,0
708591,5.783604145050049
708592,14.32598876953125
708593,9.517242431640625
708594,2.8968393802642822
708595,0
708596,0
708597,0
708598,0
708599,0
708600,1.7968677282333374
708601,0
708602,2.6146676540374756
708603,8.913960456848145
708604,9.084522247314453
708605,0
708606,0
708607,14.260269165039062
708608,68.93572998046875
708609,167.49212646484375
708610,0
708611,0
708612,6.398955345153809
708613,887.2681884765625
708614,0
708615,5.598064422607422
708616,92.29244995117188
708617,2.6905953884124756
708618,0
708619,0
708620,1.6647902727127075
708621,3.9919352531433105
708622,0
708623,4.1067399978637695
708624,1.470294713973999
708625,1.9949287176132202
708626,0
708627,6.726315498352051
708628,0
708629,2.9198176860809326
708630,5.32619571685791
708631,0
708632,0
708633,0
708634,0
708635,0
708636,0
708637,0
708638,3.174976110458374
708639,0
708640,0
708641,0
708642,0
708643,0
708644,3.923107624053955
708645,0
708646,0
708647,0
708648,4.2365899085998535
708649,0
708650,0
708651,0
708652,0
708653,0
708654,0
708655,0
708656,0
708657,4.453186511993408
708658,6.4421772956848145
708659,21.945558547973633
708660,0
708661,3.09830641746521
708662,0
708663,2.8577728271484375
708664,0
708665,0
708666,0
708667,0
708668,0
708669,0
708670,12.87144947052002
708671,0
708672,3.028048515319824
708673,0
708674,0
708675,1.4855045080184937
708676,3.9719595909118652
708677,0
708678,12.12161922454834
708679,3.981649398803711
708680,0
708681,8.203933715820312
708682,0
708683,0
708684,0
708685,0
708686,3.5149924755096436
708687,0
708688,0
708689,6.873940944671631
708690,0
708691,0
708692,6.917229652404785
708693,6.5483832359313965
708694,2.942595958709717
708695,0
708696,9.907915115356445
708697,0
708698,0
708699,0
708700,0
708701,7.334855079650879
708702,0
708703,9.531834602355957
708704,0
708705,0
708706,0
708707,1.1674528121948242
708708,1.1167001724243164
708709,0
708710,0
708711,0
708712,0
708713,0
708714,0
708715,7.643331527709961
708716,9.754801750183105
708717,0
708718,0
708719,0
708720,5.030479907989502
708721,0
708722,0
708723,0
708724,0
708725,0
708726,82.44684600830078
708727,2.6709132194519043
708728,0
708729,0
708730,0
708731,0
708732,0
708733,17.764535903930664
708734,0
708735,15.821805953979492
708736,0
708737,0
708738,8.023188591003418
708739,0
708740,0
708741,0
708742,0
708743,0
708744,0
708745,0
708746,0
708747,3.643925666809082
708748,13.143386840820312
708749,0
708750,0
708751,3.9757909774780273
708752,0
708753,0
708754,0
708755,0
708756,0
708757,1.939414620399475
708758,0
708759,0
708760,55.71514892578125
708761,0
708762,12.737114906311035
708763,0
708764,0
708765,27.506237030029297
708766,3.4386813640594482
708767,1.8976017236709595
708768,0
708769,6.309628486633301
708770,0
708771,0
708772,0
708773,0
708774,0
708775,0
708776,0
708777,0
708778,0
708779,0
708780,12.66905689239502
708781,3.0819742679595947
708782,0
708783,0
708784,0
708785,1.2163310050964355
708786,0
708787,0
708788,0
708789,0
708790,0
708791,0
708792,0
708793,0
708794,0
708795,0
708796,0
708797,0
708798,4.2595534324646
708799,0
708800,4.853715896606445
708801,2.3296384811401367
708802,0
708803,0
708804,0
708805,101.05126190185547
708806,0
708807,0
708808,0
708809,0
708810,0
708811,0
708812,0
708813,0
708814,0
708815,0
708816,2.505859613418579
708817,0
708818,2.404376268386841
708819,0
708820,0
708821,0
708822,0
708823,0
708824,0
708825,0
708826,0
708827,274.75714111328125
708828,0
708829,0
708830,0
708831,13.360751152038574
708832,0
708833,0
708834,0
708835,0
708836,3.7540926933288574
708837,7.811734676361084
708838,0
708839,0
708840,0
708841,0
708842,0
708843,0
708844,0
708845,43.366966247558594
708846,0
708847,0
708848,7.230037689208984
708849,9.80278491973877
708850,0
708851,0
708852,6.2325439453125
708853,0
708854,0
708855,0
708856,2.578031301498413
708857,0
708858,0
708859,0
708860,4.815437316894531
708861,2.0400924682617188
708862,2.562107563018799
708863,0
708864,12.849878311157227
708865,0
708866,220.35670471191406
708867,0
708868,0
708869,41.81908416748047
708870,0
708871,0
708872,0
708873,5.23881196975708
708874,0
708875,14.91307258605957
708876,0
708877,0
708878,0
708879,0
708880,0
708881,0
708882,6.580366611480713
708883,0
708884,0
708885,0
708886,0
708887,0
708888,0
708889,4.913863658905029
708890,3.4708595275878906
708891,0
708892,16.71288299560547
708893,0
708894,0
708895,0
708896,12.417827606201172
708897,6.947874069213867
708898,0
708899,0
708900,0
708901,0
708902,0
708903,3.87711238861084
708904,0
708905,0
708906,0
708907,0
708908,0
708909,19.19339942932129
708910,0
708911,0
708912,18.176311492919922
708913,0
708914,0
708915,0
708916,10.06662654876709
708917,0
708918,3.7893013954162598
708919,0
708920,0
708921,7.991644382476807
708922,0
708923,0
708924,0
708925,0
708926,65.19742584228516
708927,0
708928,0
708929,0
708930,0
708931,35.55537796020508
708932,5.863419532775879
708933,0
708934,0
708935,0
708936,0
708937,29.36151123046875
708938,0
708939,0
708940,0
708941,0
708942,0
708943,0
708944,0
708945,0
708946,0
708947,0
708948,0
708949,0
708950,0
708951,0
708952,0
708953,0
708954,15.455272674560547
708955,0
708956,0
708957,0
708958,0
708959,0
708960,0
708961,0
708962,0
708963,0
708964,0
708965,0
708966,6.965347766876221
708967,1.72026789188385
708968,0
708969,0
708970,0
708971,0
708972,8.714925765991211
708973,0
708974,10.94166088104248
708975,0
708976,0
708977,1.5383418798446655
708978,0
708979,0
708980,0
708981,0
708982,0
708983,0
708984,0
708985,0
708986,0
708987,0
708988,0
708989,1.9928313493728638
708990,4.790314197540283
708991,0
708992,0
708993,9.35897445678711
708994,0
708995,0
708996,0
708997,0
708998,1.133499264717102
708999,17.050016403198242
709000,0
709001,0
709002,0
709003,0
709004,0
709005,6.052919864654541
709006,0
709007,0
709008,0
709009,0
709010,24.247638702392578
709011,0
709012,7.257370948791504
709013,323.29888916015625
709014,0
709015,0
709016,0
709017,0
709018,4.452528476715088
709019,0
709020,0
709021,0
709022,0
709023,0
709024,0
709025,0
709026,8.963943481445312
709027,0
709028,0
709029,0
709030,3.152944326400757
709031,0
709032,0
709033,0
709034,0
709035,0
709036,77.21898651123047
709037,0
709038,57.79667663574219
709039,0
709040,4.1228437423706055
709041,0
709042,4.916097640991211
709043,0
709044,0
709045,0
709046,5.30128812789917
709047,0
709048,4.392773151397705
709049,0
709050,0
709051,2.134434938430786
709052,2.5078954696655273
709053,0
709054,48.2009391784668
709055,0
709056,0
709057,0
709058,29.566730499267578
709059,0
709060,11.173089981079102
709061,0
709062,0
709063,36.29598617553711
709064,8.08381175994873
709065,1.8186031579971313
709066,0
709067,0
709068,0
709069,0
709070,0
709071,0
709072,0
709073,3.8831663131713867
709074,11.893665313720703
709075,100.40544891357422
709076,0
709077,0
709078,1.4616725444793701
709079,0
709080,0
709081,0
709082,0
709083,0
709084,3.8398280143737793
709085,0
709086,2.732283592224121
709087,0
709088,0
709089,0
709090,43.06468963623047
709091,7.890526294708252
709092,0
709093,0
709094,0
709095,3.297494649887085
709096,8.793323516845703
709097,0
709098,0
709099,0
709100,0
709101,3.091853380203247
709102,18.16733741760254
709103,0
709104,0
709105,0
709106,3.2632498741149902
709107,0
709108,6.918820381164551
709109,0
709110,22.08527946472168
709111,0
709112,4.792280673980713
709113,0
709114,2.729681968688965
709115,0
709116,0
709117,0
709118,162.32769775390625
709119,41.445682525634766
709120,0
709121,0
709122,4.716479778289795
709123,0
709124,0
709125,0
709126,7.585296154022217
709127,0
709128,0
709129,29.882841110229492
709130,2.5398504734039307
709131,0
709132,0
709133,2.2130484580993652
709134,0
709135,10.045312881469727
709136,0
709137,0
709138,0
709139,0
709140,1.1699661016464233
709141,0
709142,0
709143,0
709144,0
709145,0
709146,3.8495917320251465
709147,0
709148,0
709149,0
709150,0
709151,0
709152,0
709153,6.530867099761963
709154,0
709155,6.696001052856445
709156,0
709157,0
709158,0
709159,0
709160,0
709161,0
709162,0
709163,15.445984840393066
709164,3.028806209564209
709165,3.351182460784912
709166,0
709167,0
709168,0
709169,0
709170,0
709171,0
709172,0
709173,0
709174,0
709175,0
709176,0
709177,0
709178,3.0076303482055664
709179,44.19194030761719
709180,3.761803150177002
709181,6.338385105133057
709182,0
709183,0
709184,3.0283560752868652
709185,0
709186,3.0272293090820312
709187,0
709188,0
709189,0
709190,0
709191,0
709192,0
709193,0
709194,0
709195,0
709196,0
709197,115.97307586669922
709198,0
709199,1.6784756183624268
709200,0
709201,0
709202,83.4920883178711
709203,16.73515510559082
709204,15.300724983215332
709205,4.745137691497803
709206,0
709207,0
709208,0
709209,0
709210,0
709211,0
709212,3.493703842163086
709213,0
709214,0
709215,0
709216,0
709217,5.090120315551758
709218,0
709219,0
709220,29.90475082397461
709221,1.2443658113479614
709222,0
709223,0
709224,0
709225,46.359283447265625
709226,0
709227,0
709228,0
709229,2.531398296356201
709230,0
709231,0
709232,0
709233,0
709234,0
709235,5.5984015464782715
709236,1.8075846433639526
709237,0
709238,0
709239,0
709240,0
709241,0
709242,0
709243,0
709244,12.195053100585938
709245,6.327759742736816
709246,1.48285710811615
709247,0
709248,0
709249,3.318700075149536
709250,5.134797096252441
709251,0
709252,0
709253,0
709254,0
709255,8.475724220275879
709256,0
709257,0
709258,0
709259,0
709260,20.705665588378906
709261,0
709262,0
709263,0
709264,0
709265,0
709266,15.41978931427002
709267,0
709268,0
709269,0
709270,4.609465599060059
709271,0
709272,0
709273,0
709274,95.77458190917969
709275,0
709276,0
709277,234.49183654785156
709278,57.9583854675293
709279,71.34230041503906
709280,0
709281,0
709282,0
709283,0
709284,0
709285,24.28388214111328
709286,0
709287,102.33158111572266
709288,0
709289,16.884828567504883
709290,0
709291,3.4387240409851074
709292,16.45400047302246
709293,1.6138688325881958
709294,12.3945894241333
709295,20.49189567565918
709296,0
709297,0
709298,8.907901763916016
709299,0
709300,0
709301,0
709302,0
709303,0
709304,7.846683979034424
709305,13.840030670166016
709306,0
709307,7.783715724945068
709308,3.5616540908813477
709309,0
709310,0
709311,14.044999122619629
709312,2.8908135890960693
709313,0
709314,10.555819511413574
709315,1.5656723976135254
709316,0
709317,0
709318,0
709319,0
709320,10.633424758911133
709321,0
709322,2.632720947265625
709323,0
709324,0
709325,0
709326,0
709327,2.2094669342041016
709328,0
709329,0
709330,5.976831436157227
709331,0
709332,5.113677024841309
709333,0
709334,0
709335,0
709336,0
709337,0
709338,0
709339,0
709340,0
709341,0
709342,0
709343,3.6078989505767822
709344,0
709345,0
709346,0
709347,1.4946520328521729
709348,0
709349,1.9085315465927124
709350,0
709351,10.62297248840332
709352,11.98769474029541
709353,0
709354,330.93157958984375
709355,9.231021881103516
709356,0
709357,0
709358,12.400900840759277
709359,0
709360,1.541184425354004
709361,0
709362,0
709363,73.87215423583984
709364,0
709365,0
709366,16.423831939697266
709367,0
709368,0
709369,2.086229085922241
709370,6.1441802978515625
709371,1.614963173866272
709372,6.664749622344971
709373,7.567166805267334
709374,0
709375,0
709376,0
709377,0
709378,0
709379,0
709380,0
709381,0
709382,0
709383,0
709384,0
709385,0
709386,4.851926326751709
709387,8.729633331298828
709388,0
709389,3.6612777709960938
709390,0
709391,0
709392,0
709393,0
709394,0
709395,1.0303125381469727
709396,1.620115876197815
709397,4.429771423339844
709398,0
709399,0
709400,4.060108184814453
709401,0
709402,7.308781623840332
709403,0
709404,0
709405,0
709406,55.463104248046875
709407,0
709408,0
709409,0
709410,1.7391301393508911
709411,8.769007682800293
709412,0
709413,0
709414,0
709415,0
709416,0
709417,5.248785018920898
709418,0
709419,0
709420,0
709421,17.829696655273438
709422,0
709423,0
709424,0
709425,2.640793800354004
709426,0
709427,2.3720059394836426
709428,0
709429,0
709430,2.084869384765625
709431,0
709432,2.86511492729187
709433,0
709434,0
709435,6.290904521942139
709436,8.346389770507812
709437,68.38428497314453
709438,0
709439,0
709440,4.413699626922607
709441,3.657872438430786
709442,0
709443,0
709444,3.3811049461364746
709445,0
709446,0
709447,0
709448,0
709449,5.512741565704346
709450,2.4849295616149902
709451,0
709452,7.465636253356934
709453,31.869606018066406
709454,0
709455,0
709456,34.557167053222656
709457,0
709458,5.639921188354492
709459,1.6714202165603638
709460,0
709461,0
709462,3.37650990486145
709463,73.3831558227539
709464,0
709465,0
709466,0
709467,1.1672873497009277
709468,0
709469,0
709470,0
709471,5.896235466003418
709472,0
709473,0
709474,0
709475,5.427412509918213
709476,7.545900821685791
709477,5.108158111572266
709478,23.263654708862305
709479,10.599794387817383
709480,0
709481,0
709482,0
709483,0
709484,0
709485,8.820882797241211
709486,0
709487,1.4566305875778198
709488,16.697998046875
709489,0
709490,19.333232879638672
709491,0
709492,6.908342361450195
709493,0
709494,6.820319175720215
709495,0
709496,14.762228012084961
709497,8.222898483276367
709498,4.302386283874512
709499,0
709500,11.065464973449707
709501,0
709502,0
709503,3.9165868759155273
709504,3.412935972213745
709505,0
709506,3.7036890983581543
709507,0
709508,0
709509,0
709510,0
709511,0
709512,5.800593852996826
709513,3.836092948913574
709514,0
709515,0
709516,491.75946044921875
709517,0
709518,0
709519,0
709520,4.059978485107422
709521,9.548576354980469
709522,0
709523,0
709524,0
709525,0
709526,27.551851272583008
709527,0
709528,0
709529,40.717185974121094
709530,0
709531,0
709532,19.50542449951172
709533,10.10201358795166
709534,0
709535,0
709536,0
709537,6.326720714569092
709538,3.5632269382476807
709539,0
709540,0
709541,0
709542,3.2251009941101074
709543,5.534639835357666
709544,0
709545,0
709546,0
709547,5.913440227508545
709548,0
709549,0
709550,0
709551,35.648338317871094
709552,0
709553,4.547790050506592
709554,0
709555,0
709556,0
709557,0
709558,0
709559,0
709560,0
709561,6.61331844329834
709562,0
709563,0
709564,13.269052505493164
709565,0
709566,7.413607597351074
709567,4.74918270111084
709568,0
709569,0
709570,0
709571,89.27084350585938
709572,39.271240234375
709573,5.742629051208496
709574,8.023497581481934
709575,8.355355262756348
709576,0
709577,0
709578,1.828245997428894
709579,3.4186744689941406
709580,69.82842254638672
709581,0
709582,4.851525783538818
709583,0
709584,81.803466796875
709585,0
709586,0
709587,0
709588,1.6748989820480347
709589,0
709590,3.270740270614624
709591,0
709592,10.263736724853516
709593,0
709594,0
709595,0
709596,5.838167667388916
709597,0
709598,0
709599,42.943546295166016
709600,0
709601,25.95510482788086
709602,0
709603,164.453125
709604,0
709605,0
709606,5.159607410430908
709607,0
709608,0
709609,0
709610,0
709611,0
709612,0
709613,3.675525426864624
709614,4.451638698577881
709615,5.779198169708252
709616,0
709617,5.87092924118042
709618,3.833099842071533
709619,44.2744255065918
709620,0
709621,0
709622,16.976905822753906
709623,0
709624,0
709625,0
709626,77.14839172363281
709627,0
709628,21.5096492767334
709629,0
709630,0
709631,0
709632,26.47804832458496
709633,21.532588958740234
709634,33.7092399597168
709635,0
709636,0
709637,0
709638,2.910813331604004
709639,37.66375732421875
709640,0
709641,0
709642,2.881843090057373
709643,0
709644,0
709645,0
709646,75.04610443115234
709647,0
709648,1.1403084993362427
709649,0
709650,0
709651,10.104147911071777
709652,16.169815063476562
709653,0
709654,0
709655,14.45437240600586
709656,42.90757369995117
709657,0
709658,8.536275863647461
709659,0
709660,0
709661,2.949936866760254
709662,18.394807815551758
709663,5.686074733734131
709664,0
709665,16.216611862182617
709666,4.368175029754639
709667,0
709668,0
709669,9.935907363891602
709670,5.5790910720825195
709671,0
709672,0
709673,0
709674,4.749967575073242
709675,0
709676,0
709677,0
709678,0
709679,8.050028800964355
709680,0
709681,0
709682,0
709683,0
709684,11.510688781738281
709685,0
709686,0
709687,0
709688,0
709689,0
709690,0
709691,0
709692,0
709693,0
709694,0
709695,0
709696,0
709697,0
709698,0
709699,0
709700,0
709701,59.666324615478516
709702,4.720452785491943
709703,4.42661714553833
709704,0
709705,4.9446330070495605
709706,0
709707,1.0146647691726685
709708,0
709709,0
709710,7.838310718536377
709711,0
709712,5.610852241516113
709713,0
709714,0
709715,0
709716,0
709717,0
709718,0
709719,0
709720,0
709721,0
709722,8.174005508422852
709723,2.9983808994293213
709724,7.020824432373047
709725,0
709726,0
709727,0
709728,4.011732578277588
709729,0
709730,0
709731,0
709732,0
709733,3.2960240840911865
709734,0
709735,57.77100372314453
709736,0
709737,0
709738,14.286459922790527
709739,0
709740,0
709741,0
709742,108.52635955810547
709743,0
709744,0
709745,2.4263997077941895
709746,0
709747,8.151429176330566
709748,0
709749,19.688325881958008
709750,0
709751,5.759895324707031
709752,0
709753,0
709754,3.010155200958252
709755,0
709756,2.957765579223633
709757,0
709758,0
709759,1.756348729133606
709760,0
709761,0
709762,3.4477591514587402
709763,5.416094779968262
709764,0
709765,0
709766,6.107692718505859
709767,0
709768,7.816141605377197
709769,2.415691375732422
709770,2.0389552116394043
709771,0
709772,6.059619903564453
709773,0
709774,3.1258039474487305
709775,1.5549366474151611
709776,18.913171768188477
709777,3.229682445526123
709778,1.1444158554077148
709779,0
709780,0
709781,0
709782,113.20751953125
709783,2.0358359813690186
709784,0
709785,0
709786,0
709787,0
709788,0
709789,0
709790,0
709791,0
709792,88.45292663574219
709793,0
709794,0
709795,2.1706573963165283
709796,0
709797,0
709798,0
709799,33.0185661315918
709800,0
709801,0
709802,0
709803,2.970181465148926
709804,0
709805,0
709806,3.84713077545166
709807,0
709808,0
709809,0
709810,0
709811,8.14454174041748
709812,0
709813,0
709814,0
709815,4.006706237792969
709816,0
709817,0
709818,0
709819,0
709820,0
709821,7.3346266746521
709822,0
709823,0
709824,0
709825,8.788692474365234
709826,9.126937866210938
709827,0
709828,0
709829,7.032485485076904
709830,0
709831,0
709832,0
709833,0
709834,0
709835,0
709836,0
709837,0
709838,0
709839,0
709840,0
709841,0
709842,0
709843,0
709844,0
709845,4.277871131896973
709846,13.425952911376953
709847,0
709848,15.363580703735352
709849,9.545488357543945
709850,0
709851,2.252305507659912
709852,0
709853,0
709854,3.5991156101226807
709855,0
709856,6.451966762542725
709857,35.954978942871094
709858,0
709859,0
709860,0
709861,0
709862,0
709863,0
709864,0
709865,0
709866,0
709867,0
709868,0
709869,0
709870,0
709871,5.1641435623168945
709872,1.064077615737915
709873,0
709874,3.498405694961548
709875,5.774319648742676
709876,2.2147469520568848
709877,2.3816330432891846
709878,0
709879,0
709880,5.7208709716796875
709881,0
709882,0
709883,0
709884,3.9649267196655273
709885,0
709886,0
709887,19.441802978515625
709888,0
709889,3.6389660835266113
709890,0
709891,5.158870697021484
709892,0
709893,0
709894,0
709895,0
709896,5.561511993408203
709897,0
709898,1.7576836347579956
709899,0
709900,0
709901,0
709902,0
709903,0
709904,0
709905,0
709906,0
709907,0
709908,2.8221771717071533
709909,0
709910,0
709911,3.103973388671875
709912,7.771137714385986
709913,0
709914,0
709915,0
709916,3.5888724327087402
709917,10.407111167907715
709918,0
709919,0
709920,0
709921,0
709922,0
709923,0
709924,0
709925,0
709926,1.391232967376709
709927,0
709928,0
709929,0
709930,0
709931,0
709932,5.598328590393066
709933,0
709934,7.429612636566162
709935,0
709936,0
709937,0
709938,19.08762550354004
709939,4.409020900726318
709940,5.032530307769775
709941,0
709942,0
709943,0
709944,0
709945,0
709946,0
709947,19.329971313476562
709948,0
709949,0
709950,0
709951,0
709952,0
709953,0
709954,0
709955,28.51915168762207
709956,0
709957,7.3982625007629395
709958,0
709959,59.478355407714844
709960,0
709961,0
709962,0
709963,0
709964,0
709965,1.876546025276184
709966,40.86751937866211
709967,0
709968,5.17608642578125
709969,0
709970,5.873494625091553
709971,0
709972,0
709973,0
709974,0
